12:00 AM,7,PROP-MH,20 bldg,IN,0
12:00 AM,11,SHELL-MH,20 bldg,IN,0
12:05 AM,6,MH-PROP,3 wsq,OUT,0
12:15 AM,4,G4-MH,20 bldg,IN,0
12:15 AM,10,MH-SHELL,20 bldg,OUT,0
12:15 AM,9,SHELL-MH,20 bldg,IN,0
12:20 AM,5,MH-G4-SM,8 bldg,OUT,0
12:20 AM,8,PROP-MH,20 bldg,IN,0
12:25 AM,12,MM-MH,20 bldg,IN,0
12:30 AM,3,G4-MH,20 bldg,IN,0
12:30 AM,7,MH-PROP,20 bldg,OUT,0
12:30 AM,11,MH-SHELL-SM,3 wsq,OUT,0
12:35 AM,6,PROP-MH,20 bldg,IN,0
12:45 AM,9,MH-SHELL-SM,8 bldg,OUT,0
12:45 AM,10,SHELL-MH,20 bldg,IN,0
12:50 AM,8,MH-PROP,8 bldg,OUT,0
12:55 AM,5,G4-MH,20 bldg,IN,0
12:55 AM,12,MH-MM,20 bldg,OUT,0
1:00 AM,7,PROP-MH,20 bldg,IN,1
1:00 AM,11,SHELL-MH,20 bldg,IN,1
1:15 AM,6,MH-MM-PROP,3 wsq,OUT,1
1:15 AM,10,MH-SHELL-SM,20 bldg,OUT,1
1:15 AM,9,SHELL-MH,20 bldg,IN,1
1:20 AM,8,PROP-MH,20 bldg,IN,1
1:25 AM,12,MM-MH,20 bldg,IN,1
1:30 AM,11,MH-SHELL-SM,3 wsq,OUT,1
1:40 AM,7,MH-MM-PROP,20 bldg,OUT,1
1:45 AM,9,MH-SHELL-SM,8 bldg,OUT,1
1:45 AM,6,PROP-MH,20 bldg,IN,1
1:45 AM,10,SHELL-MH,20 bldg,IN,1
1:55 AM,12,MH-MM,20 bldg,OUT,1
2:00 AM,8,MH-MM-PROP,8 bldg,OUT,2
2:00 AM,11,SHELL-MH,20 bldg,IN,2
2:10 AM,7,PROP-MH,20 bldg,IN,2
2:15 AM,10,MH-SHELL-SM,20 bldg,OUT,2
2:15 AM,9,SHELL-MH,20 bldg,IN,2
2:25 AM,6,MH-MM-PROP,3 wsq,OUT,2
2:25 AM,12,MM-MH,20 bldg,IN,2
2:30 AM,11,MH-SHELL-SM,3 wsq,OUT,2
2:30 AM,8,PROP-MH,20 bldg,IN,2
2:45 AM,9,MH-SHELL-SM,8 bldg,OUT,2
2:45 AM,10,SHELL-MH,20 bldg,IN,2
2:50 AM,7,MH-MM-PROP,20 bldg,OUT,2
2:55 AM,6,PROP-MH,20 bldg,IN,2
3:00 AM,11,SHELL-MH,20 bldg,IN,3
3:10 AM,8,MH-MM-PROP,8 bldg,OUT,3
3:15 AM,10,MH-SHELL-SM,20 bldg,OUT,3
3:15 AM,9,SHELL-MH,20 bldg,IN,3
3:20 AM,7,PROP-MH,20 bldg,IN,3
3:30 AM,11,MH-SHELL-SM,3 wsq,OUT,3
3:35 AM,6,MH-MM-PROP,3 wsq,OUT,3
3:40 AM,8,PROP-MH,20 bldg,IN,3
3:45 AM,9,MH-SHELL-SM,8 bldg,OUT,3
3:45 AM,10,SHELL-MH,20 bldg,IN,3
4:00 AM,7,MH-MM-PROP,20 bldg,OUT,4
4:00 AM,11,SHELL-MH,20 bldg,IN,4
4:15 AM,10,MH-SHELL-SM,20 bldg,OUT,4
4:15 AM,6,PROP-MH,20 bldg,IN,4
4:15 AM,9,SHELL-MH,20 bldg,IN,4
4:20 AM,8,MH-MM-PROP,8 bldg,OUT,4
4:30 AM,11,MH-SHELL-SM,3 wsq,OUT,4
4:40 AM,7,PROP-MH,20 bldg,IN,4
4:45 AM,6,MH-MM-PROP,3 wsq,OUT,4
4:45 AM,9,MH-SHELL,8 bldg,OUT,4
4:45 AM,10,SHELL-MH,20 bldg,IN,4
5:00 AM,8,PROP-MH,20 bldg,IN,5
5:00 AM,11,SHELL-MH,20 bldg,IN,5
5:10 AM,4,MH-G4-SM,20 bldg,OUT,5
5:10 AM,7,MH-MM-PROP,20 bldg,OUT,5
5:10 AM,1,SL1-MH,20 bldg,IN,5
5:15 AM,10,MH-SHELL,20 bldg,OUT,5
5:15 AM,6,PROP-MH,20 bldg,IN,5
5:15 AM,9,SHELL-MH,20 bldg,IN,5
5:25 AM,3,SL1-MH,20 bldg,IN,5
5:30 AM,8,MH-MM-PROP,8 bldg,OUT,5
5:40 AM,5,MH-G4-SM,8 bldg,OUT,5
5:40 AM,11,MH-SHELL,3 wsq,OUT,5
5:40 AM,1,MH-SL1,8 bldg,OUT,5
5:40 AM,7,PROP-MH,20 bldg,IN,5
5:40 AM,2,SL1-MH,20 bldg,IN,5
5:45 AM,4,G4-MH,20 bldg,IN,5
5:45 AM,6,MH-PROP,3 wsq,OUT,5
5:45 AM,9,MH-SHELL,8 bldg,OUT,5
5:45 AM,10,SHELL-MH,20 bldg,IN,5
5:55 AM,3,MH-SL1,20 bldg,OUT,5
6:00 AM,8,PROP-MH,20 bldg,IN,6
6:10 AM,7,MH-MM-PROP,20 bldg,OUT,6
6:10 AM,2,MH-SL1,20 bldg,OUT,6
6:10 AM,11,SHELL-MH,20 bldg,IN,6
6:10 AM,1,SL1-MH,20 bldg,IN,6
6:15 AM,5,G4-MH,20 bldg,IN,6
6:15 AM,4,MH-G4-SM,20 bldg,OUT,6
6:15 AM,10,MH-SHELL,20 bldg,OUT,6
6:15 AM,9,SHELL-MH,20 bldg,IN,6
6:25 AM,6,PROP-MH,20 bldg,IN,6
6:25 AM,3,SL1-MH,20 bldg,IN,6
6:30 AM,8,MH-PROP,8 bldg,OUT,6
6:40 AM,11,MH-SHELL,3 wsq,OUT,6
6:40 AM,1,MH-SL1,9 bldg,OUT,6
6:40 AM,7,PROP-MH,20 bldg,IN,6
6:40 AM,2,SL1-MH,20 bldg,IN,6
6:45 AM,5,MH-G4-SM,8 bldg,OUT,6
6:45 AM,9,MH-SHELL,8 bldg,OUT,6
6:45 AM,10,SHELL-MH,20 bldg,IN,6
6:50 AM,4,G4-MH,20 bldg,IN,6
6:55 AM,3,MH-SL1,20 bldg,OUT,6
7:05 AM,6,MH-PROP,3 wsq,OUT,7
7:10 AM,2,MH-SL1,20 bldg,OUT,7
7:10 AM,8,PROP-MH,20 bldg,IN,7
7:10 AM,11,SHELL-MH,20 bldg,IN,7
7:10 AM,1,SL1-MH,20 bldg,IN,7
7:15 AM,10,MH-SHELL,20 bldg,OUT,7
7:20 AM,5,G4-MH,20 bldg,IN,7
7:20 AM,4,MH-G4-SM,20 bldg,OUT,7
7:20 AM,7,MH-PROP,20 bldg,OUT,7
7:20 AM,9,SHELL-MH,20 bldg,IN,7
7:35 AM,3,SL1-MH,20 bldg,IN,7
7:40 AM,11,MH-SHELL,3 wsq,OUT,7
7:45 AM,6,PROP-MH,20 bldg,IN,7
7:50 AM,5,MH-G4-SM,8 bldg,OUT,7
7:50 AM,8,MH-PROP,8 bldg,OUT,7
7:50 AM,1,MH-SL1,10 bldg,OUT,7
7:50 AM,10,SHELL-MH,20 bldg,IN,7
7:50 AM,2,SL1-MH,20 bldg,IN,7
7:55 AM,9,MH-SHELL,8 bldg,OUT,7
8:00 AM,7,PROP-MH,20 bldg,IN,8
8:05 AM,4,G4-MH,20 bldg,IN,8
8:15 AM,11,SHELL-MH,20 bldg,IN,8
8:20 AM,3,MH-G4-SM,20 bldg,OUT,8
8:25 AM,6,MH-PROP,3 wsq,OUT,8
8:25 AM,10,MH-SHELL,20 bldg,OUT,8
8:30 AM,2,MH-SL1,20 bldg,OUT,8
8:30 AM,8,PROP-MH,20 bldg,IN,8
8:30 AM,9,SHELL-MH,20 bldg,IN,8
8:30 AM,1,SL1-MH,20 bldg,IN,8
8:35 AM,5,G4-MH,20 bldg,IN,8
8:40 AM,4,MH-G4-SM,20 bldg,OUT,8
8:40 AM,7,MH-PROP,20 bldg,OUT,8
8:50 AM,11,MH-SHELL,3 wsq,OUT,8
9:00 AM,10,SHELL-MH,20 bldg,IN,9
9:05 AM,3,G4-MH,20 bldg,IN,9
9:05 AM,9,MH-SHELL,8 bldg,OUT,9
9:05 AM,6,PROP-MH,20 bldg,IN,9
9:10 AM,5,MH-G4-SM,8 bldg,OUT,9
9:10 AM,8,MH-PROP,8 bldg,OUT,9
9:10 AM,1,MH-SL1,11 bldg,OUT,9
9:10 AM,2,SL1-MH,20 bldg,IN,9
9:20 AM,7,PROP-MH,20 bldg,IN,9
9:25 AM,4,G4-MH,20 bldg,IN,9
9:25 AM,11,SHELL-MH,20 bldg,IN,9
9:35 AM,10,MH-SHELL,20 bldg,OUT,9
9:40 AM,9,SHELL-MH,20 bldg,IN,9
9:45 AM,6,MH-PROP,3 wsq,OUT,9
9:50 AM,2,MH-SL1,20 bldg,OUT,9
9:50 AM,3,MH-SM-G4,20 bldg,OUT,9
9:50 AM,8,PROP-MH,20 bldg,IN,9
9:50 AM,1,SL1-MH,20 bldg,IN,9
9:55 AM,5,G4-MH,20 bldg,IN,9
10:00 AM,11,MH-SHELL,3 wsq,OUT,10
10:05 AM,4,MH-G4-SM,20 bldg,OUT,10
10:10 AM,7,MH-PROP,20 bldg,OUT,10
10:10 AM,10,SHELL-MH,20 bldg,IN,10
10:15 AM,9,MH-SHELL,8 bldg,OUT,10
10:25 AM,6,PROP-MH,20 bldg,IN,10
10:30 AM,5,MH-G4-SM,8 bldg,OUT,10
10:30 AM,8,MH-PROP,8 bldg,OUT,10
10:30 AM,1,MH-SL1,12 bldg,OUT,10
10:30 AM,2,SL1-MH,20 bldg,IN,10
10:35 AM,3,G4-MH,20 bldg,IN,10
10:35 AM,11,SHELL-MH,20 bldg,IN,10
10:40 AM,4,G4-MH,20 bldg,IN,10
10:45 AM,10,MH-SHELL,20 bldg,OUT,10
10:50 AM,7,PROP-MH,20 bldg,IN,10
10:50 AM,9,SHELL-MH,20 bldg,IN,10
11:05 AM,5,G4-MH,20 bldg,IN,11
11:05 AM,6,MH-PROP,3 wsq,OUT,11
11:10 AM,11,MH-SHELL,3 wsq,OUT,11
11:10 AM,2,MH-SL1,20 bldg,OUT,11
11:10 AM,8,PROP-MH,20 bldg,IN,11
11:10 AM,1,SL1-MH,20 bldg,IN,11
11:15 AM,4,MH-G4-SM,20 bldg,OUT,11
11:20 AM,10,SHELL-MH,20 bldg,IN,11
11:25 AM,9,MH-SHELL,8 bldg,OUT,11
11:30 AM,7,MH-PROP,20 bldg,OUT,11
11:40 AM,5,MH-G4-SM,8 bldg,OUT,11
11:45 AM,6,PROP-MH,20 bldg,IN,11
11:45 AM,11,SHELL-MH,20 bldg,IN,11
11:50 AM,4,G4-MH,20 bldg,IN,11
11:50 AM,8,MH-PROP,8 bldg,OUT,11
11:50 AM,1,MH-SL1,13 bldg,OUT,11
11:50 AM,2,SL1-MH,20 bldg,IN,11
11:55 AM,10,MH-SHELL,20 bldg,OUT,11
12:00 PM,9,SHELL-MH,20 bldg,IN,12
12:10 PM,7,PROP-MH,20 bldg,IN,12
12:15 PM,5,G4-MH,20 bldg,IN,12
12:20 PM,11,MH-SHELL,3 wsq,OUT,12
12:25 PM,4,MH-G4-SM,20 bldg,OUT,12
12:25 PM,6,MH-PROP,3 wsq,OUT,12
12:30 PM,2,MH-SL1,20 bldg,OUT,12
12:30 PM,8,PROP-MH,20 bldg,IN,12
12:30 PM,10,SHELL-MH,20 bldg,IN,12
12:30 PM,1,SL1-MH,20 bldg,IN,12
12:35 PM,9,MH-SHELL,8 bldg,OUT,12
12:50 PM,5,MH-G4-SM,8 bldg,OUT,12
12:50 PM,7,MH-PROP,20 bldg,OUT,12
12:55 PM,11,SHELL-MH,20 bldg,IN,12
1:00 PM,4,G4-MH,20 bldg,IN,13
1:05 PM,10,MH-SHELL,20 bldg,OUT,13
1:05 PM,6,PROP-MH,20 bldg,IN,13
1:10 PM,8,MH-PROP,8 bldg,OUT,13
1:10 PM,1,MH-SL1,14 bldg,OUT,13
1:10 PM,9,SHELL-MH,20 bldg,IN,13
1:25 PM,5,G4-MH,20 bldg,IN,13
1:25 PM,2,SL1-MH,20 bldg,IN,13
1:30 PM,11,MH-SHELL,3 wsq,OUT,13
1:30 PM,3,MH-SL1,20 bldg,OUT,13
1:30 PM,7,PROP-MH,20 bldg,IN,13
1:35 PM,4,MH-G4-SM,20 bldg,OUT,13
1:40 PM,10,SHELL-MH,20 bldg,IN,13
1:45 PM,6,MH-PROP,3 wsq,OUT,13
1:45 PM,9,MH-SHELL,8 bldg,OUT,13
1:50 PM,8,PROP-MH,20 bldg,IN,13
1:50 PM,1,SL1-MH,20 bldg,IN,13
2:00 PM,5,MH-G4-SM,8 bldg,OUT,14
2:05 PM,2,MH-SL1,20 bldg,OUT,14
2:05 PM,11,SHELL-MH,20 bldg,IN,14
2:10 PM,4,G4-MH,20 bldg,IN,14
2:10 PM,7,MH-PROP,20 bldg,OUT,14
2:10 PM,3,SL1-MH,20 bldg,IN,14
2:15 PM,10,MH-SHELL,20 bldg,OUT,14
2:20 PM,9,SHELL-MH,20 bldg,IN,14
2:25 PM,6,PROP-MH,20 bldg,IN,14
2:30 PM,8,MH-PROP,8 bldg,OUT,14
2:30 PM,1,MH-SL1,15 bldg,OUT,14
2:35 PM,5,G4-MH,20 bldg,IN,14
2:40 PM,11,MH-SHELL,3 wsq,OUT,14
2:40 PM,2,SL1-MH,20 bldg,IN,14
2:45 PM,4,MH-G4-SM,20 bldg,OUT,14
2:50 PM,7,PROP-MH,20 bldg,IN,14
2:50 PM,10,SHELL-MH,20 bldg,IN,14
2:55 PM,9,MH-SHELL,8 bldg,OUT,14
3:05 PM,6,MH-PROP,3 wsq,OUT,15
3:05 PM,3,MH-SL1,20 bldg,OUT,15
3:10 PM,5,MH-G4-SM,8 bldg,OUT,15
3:10 PM,8,PROP-MH,20 bldg,IN,15
3:10 PM,1,SL1-MH,20 bldg,IN,15
3:15 PM,2,MH-SL1,20 bldg,OUT,15
3:15 PM,11,SHELL-MH,20 bldg,IN,15
3:20 PM,4,G4-MH,20 bldg,IN,15
3:25 PM,10,MH-SHELL,20 bldg,OUT,15
3:30 PM,7,MH-PROP,20 bldg,OUT,15
3:30 PM,9,SHELL-MH,20 bldg,IN,15
3:40 PM,3,SL1-MH,20 bldg,IN,15
3:45 PM,5,G4-MH,20 bldg,IN,15
3:45 PM,6,PROP-MH,20 bldg,IN,15
3:50 PM,8,MH-PROP,8 bldg,OUT,15
3:50 PM,11,MH-SHELL,3 wsq,OUT,15
3:50 PM,1,MH-SL1,16 bldg,OUT,15
3:50 PM,2,SL1-MH,20 bldg,IN,15
3:55 PM,4,MH-G4-SM,20 bldg,OUT,15
4:00 PM,10,SHELL-MH,20 bldg,IN,16
4:05 PM,9,MH-SHELL,8 bldg,OUT,16
4:10 PM,7,PROP-MH,20 bldg,IN,16
4:20 PM,5,MH-G4-SM,8 bldg,OUT,16
4:20 PM,3,MH-G4-SM,20 bldg,OUT,16
4:25 PM,6,MH-PROP,3 wsq,OUT,16
4:25 PM,11,SHELL-MH,20 bldg,IN,16
4:30 PM,4,G4-MH,20 bldg,IN,16
4:30 PM,2,MH-SL1,20 bldg,OUT,16
4:30 PM,8,PROP-MH,20 bldg,IN,16
4:30 PM,1,SL1-MH,20 bldg,IN,16
4:35 PM,10,MH-SHELL,20 bldg,OUT,16
4:40 PM,9,SHELL-MH,20 bldg,IN,16
4:50 PM,7,MH-PROP,20 bldg,OUT,16
4:55 PM,5,G4-MH,20 bldg,IN,16
5:00 PM,3,G4-MH,20 bldg,IN,17
5:00 PM,11,MH-SHELL,3 wsq,OUT,17
5:05 PM,4,MH-G4-SM,20 bldg,OUT,17
5:05 PM,6,PROP-MH,20 bldg,IN,17
5:10 PM,12,MH-MM,20 bldg,OUT,17
5:10 PM,8,MH-PROP,8 bldg,OUT,17
5:10 PM,1,MH-SL1,17 bldg,OUT,17
5:10 PM,10,SHELL-MH,20 bldg,IN,17
5:10 PM,2,SL1-MH,20 bldg,IN,17
5:15 PM,9,MH-SHELL,8 bldg,OUT,17
5:30 PM,5,MH-G4-SM,8 bldg,OUT,17
5:30 PM,7,PROP-MH,20 bldg,IN,17
5:35 PM,11,SHELL-MH,20 bldg,IN,17
5:40 PM,3,MH-SL1,20 bldg,OUT,17
5:45 PM,6,MH-PROP,3 wsq,OUT,17
5:45 PM,10,MH-SHELL,20 bldg,OUT,17
5:45 PM,12,MM-MH,20 bldg,IN,17
5:50 PM,4,G4-MH,20 bldg,IN,17
5:50 PM,2,MH-SL1,20 bldg,OUT,17
5:50 PM,8,PROP-MH,20 bldg,IN,17
5:50 PM,9,SHELL-MH,20 bldg,IN,17
5:50 PM,1,SL1-MH,20 bldg,IN,17
6:05 PM,11,MH-SHELL,3 wsq,OUT,18
6:10 PM,7,MH-PROP,20 bldg,OUT,18
6:15 PM,5,G4-MH,20 bldg,IN,18
6:20 PM,12,MH-MM,20 bldg,OUT,18
6:20 PM,10,SHELL-MH,20 bldg,IN,18
6:20 PM,3,SL1-MH,20 bldg,IN,18
6:25 PM,9,MH-SHELL,8 bldg,OUT,18
6:25 PM,6,PROP-MH,20 bldg,IN,18
6:30 PM,4,MH-G4-SM,20 bldg,OUT,18
6:30 PM,8,MH-PROP,8 bldg,OUT,18
6:30 PM,1,MH-SL1,18 bldg,OUT,18
6:30 PM,2,SL1-MH,20 bldg,IN,18
6:40 PM,11,SHELL-MH,20 bldg,IN,18
6:50 PM,7,PROP-MH,20 bldg,IN,18
6:55 PM,5,MH-G4-SM,8 bldg,OUT,18
6:55 PM,10,MH-SHELL,20 bldg,OUT,18
6:55 PM,12,MM-MH,20 bldg,IN,18
7:00 PM,9,SHELL-MH,20 bldg,IN,19
7:05 PM,6,MH-PROP,3 wsq,OUT,19
7:10 PM,2,MH-SL1,20 bldg,OUT,19
7:10 PM,8,PROP-MH,20 bldg,IN,19
7:10 PM,1,SL1-MH,20 bldg,IN,19
7:15 PM,4,G4-MH,20 bldg,IN,19
7:15 PM,11,MH-SHELL,3 wsq,OUT,19
7:30 PM,7,MH-PROP,20 bldg,OUT,19
7:30 PM,12,MH-SHELL,20 bldg,OUT,19
7:30 PM,3,MH-SL1,20 bldg,OUT,19
7:30 PM,10,SHELL-MH,20 bldg,IN,19
7:35 PM,9,MH-SHELL,8 bldg,OUT,19
7:40 PM,5,G4-MH,20 bldg,IN,19
7:45 PM,6,PROP-MH,20 bldg,IN,19
7:50 PM,8,MH-PROP,8 bldg,OUT,19
7:50 PM,1,MH-SL1,19 bldg,OUT,19
7:50 PM,11,SHELL-MH,20 bldg,IN,19
7:50 PM,2,SL1-MH,20 bldg,IN,19
8:05 PM,10,MH-SHELL,20 bldg,OUT,20
8:05 PM,12,SHELL-MH,20 bldg,IN,20
8:10 PM,4,MH-G4-SM,20 bldg,OUT,20
8:10 PM,7,PROP-MH,20 bldg,IN,20
8:10 PM,9,SHELL-MH,20 bldg,IN,20
8:10 PM,3,SL1-MH,20 bldg,IN,20
8:20 PM,2,MH-SL1,20 bldg,OUT,20
8:20 PM,1,SL1-MH,20 bldg,IN,20
8:25 PM,6,MH-PROP,3 wsq,OUT,20
8:25 PM,11,MH-SHELL,3 wsq,OUT,20
8:30 PM,5,MH-G4-SM,8 bldg,OUT,20
8:30 PM,8,PROP-MH,20 bldg,IN,20
8:40 PM,12,MH-SHELL,20 bldg,OUT,20
8:40 PM,10,SHELL-MH,20 bldg,IN,20
8:45 PM,4,G4-MH,20 bldg,IN,20
8:45 PM,9,MH-SHELL,8 bldg,OUT,20
8:50 PM,7,MH-PROP,20 bldg,OUT,20
8:50 PM,1,MH-SL1,20 bldg,OUT,20
8:50 PM,2,SL1-MH,20 bldg,IN,20
9:00 PM,11,SHELL-MH,20 bldg,IN,21
9:05 PM,5,G4-MH,20 bldg,IN,21
9:05 PM,6,PROP-MH,20 bldg,IN,21
9:10 PM,8,MH-PROP,8 bldg,OUT,21
9:15 PM,10,MH-SHELL,20 bldg,OUT,21
9:15 PM,9,SHELL-MH,20 bldg,IN,21
9:20 PM,4,MH-G4-SM,20 bldg,OUT,21
9:20 PM,2,MH-SL1,20 bldg,OUT,21
9:20 PM,1,SL1-MH,20 bldg,IN,21
9:25 PM,12,SHELL-MM-MH,20 bldg,IN,21
9:30 PM,11,MH-SHELL,3 wsq,OUT,21
9:30 PM,7,PROP-MH,20 bldg,IN,21
9:40 PM,5,MH-G4-SM,8 bldg,OUT,21
9:45 PM,9,MH-SHELL,8 bldg,OUT,21
9:45 PM,6,MH-SHELL-PROP,3 wsq,OUT,21
9:45 PM,10,SHELL-MH,20 bldg,IN,21
9:50 PM,8,PROP-MH,20 bldg,IN,21
9:50 PM,2,SL1-MH,20 bldg,IN,21
9:55 PM,4,G4-MH,20 bldg,IN,21
9:55 PM,12,MH-MM,20 bldg,OUT,21
10:00 PM,11,SHELL-MH,20 bldg,IN,22
10:10 PM,7,MH-SHELL-PROP,20 bldg,OUT,22
10:15 PM,5,G4-MH,20 bldg,IN,22
10:15 PM,10,MH-SHELL,20 bldg,OUT,22
10:15 PM,9,SHELL-MH,20 bldg,IN,22
10:20 PM,2,MH-SL1,20 bldg,OUT,22
10:25 PM,12,MM-MH,20 bldg,IN,22
10:25 PM,6,PROP-MH,20 bldg,IN,22
10:30 PM,4,MH-G4-SM,20 bldg,OUT,22
10:30 PM,11,MH-SHELL,3 wsq,OUT,22
10:30 PM,8,MH-SHELL-PROP,8 bldg,OUT,22
10:45 PM,9,MH-SHELL,8 bldg,OUT,22
10:45 PM,10,SHELL-MH,20 bldg,IN,22
10:50 PM,5,MH-G4-SM,8 bldg,OUT,22
10:50 PM,7,PROP-MH,20 bldg,IN,22
10:50 PM,2,SL1-MH,20 bldg,IN,22
10:55 PM,12,MH-MM,20 bldg,OUT,22
11:00 PM,11,SHELL-MH,20 bldg,IN,23
11:05 PM,4,G4-MH,20 bldg,IN,23
11:05 PM,6,MH-PROP,3 wsq,OUT,23
11:10 PM,8,PROP-MH,20 bldg,IN,23
11:15 PM,10,MH-SHELL,20 bldg,OUT,23
11:15 PM,9,SHELL-MH,20 bldg,IN,23
11:20 PM,2,MH-SL1,20 bldg,OUT,23
11:25 PM,5,G4-MH,20 bldg,IN,23
11:25 PM,12,MM-MH,20 bldg,IN,23
11:30 PM,7,MH-PROP,20 bldg,OUT,23
11:30 PM,11,MH-SHELL,3 wsq,OUT,23
11:35 PM,6,PROP-MH,20 bldg,IN,23
11:40 PM,4,MH-G4-SM,20 bldg,OUT,23
11:45 PM,9,MH-SHELL,8 bldg,OUT,23
11:45 PM,10,SHELL-MH,20 bldg,IN,23
11:50 PM,3,MH-G4-SM,20 bldg,OUT,23
11:50 PM,8,MH-PROP,8 bldg,OUT,23
11:50 PM,2,SL1-MH,20 bldg,IN,23
11:55 PM,12,MH-MM,20 bldg,OUT,23
